Unnamed: 0,id_user,test_id,parallel_lang,answer_no,answer,correctness,morphemic_parse
40837,878493209,3,Bulgarian,33,дали,pcorr,"{'ROOT': ['да'], 'SUFF': ['л'], 'END': ['и']}"
40838,878493209,3,Bulgarian,34,прыгнул,corr,"{'ROOT': ['прыг'], 'SUFF': ['н', 'у', 'л']}"
40839,938543309,3,Bulgarian,0,молитва,corr,"{'ROOT': ['молит'], 'SUFF': ['в'], 'END': ['а']}"
40840,938543309,3,Bulgarian,1,божество,corr,"{'ROOT': ['бож'], 'SUFF': ['еств'], 'END': ['о']}"
40841,938543309,3,Bulgarian,2,благосклоннсоти,corr,"{'ROOT': ['благ', 'клоннс'], 'LINK': ['о'], 'PREF': ['с'], 'SUFF': ['от'], 'END': ['и']}"
40842,938543309,3,Bulgarian,3,сомнения,pcorr,"{'ROOT': ['сомн'], 'SUFF': ['ени'], 'END': ['я']}"
40843,938543309,3,Bulgarian,4,которые,incorr,{'ROOT': ['которые']}
40844,938543309,3,Bulgarian,5,время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
40845,938543309,3,Bulgarian,6,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40846,938543309,3,Bulgarian,7,движение,corr,"{'ROOT': ['движ'], 'SUFF': ['ени'], 'END': ['е']}"
40847,938543309,3,Bulgarian,8,колонн,corr,"{'ROOT': ['колон'], 'SUFF': ['н']}"
40848,938543309,3,Bulgarian,9,тенью,pcorr,"{'ROOT': ['тень'], 'END': ['ю']}"
40849,938543309,3,Bulgarian,10,шли,corr,"{'ROOT': ['шл'], 'END': ['и']}"
40850,938543309,3,Bulgarian,11,дорогами,pcorr,"{'ROOT': ['дорог'], 'END': ['ами']}"
40851,938543309,3,Bulgarian,12,группы,corr,"{'ROOT': ['групп'], 'END': ['ы']}"
40852,938543309,3,Bulgarian,13,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40853,938543309,3,Bulgarian,14,внутрь,incorr,"{'PREF': ['в'], 'ROOT': ['нутрь']}"
40854,938543309,3,Bulgarian,15,побеспокоили,pcorr,"{'PREF': ['по', 'бес'], 'ROOT': ['поко'], 'SUFF': ['и', 'л'], 'END': ['и']}"
40855,938543309,3,Bulgarian,16,город,corr,{'ROOT': ['город']}
40856,938543309,3,Bulgarian,17,боги,corr,"{'ROOT': ['бог'], 'END': ['и']}"
40857,938543309,3,Bulgarian,18,сильной,corr,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ой']}"
40858,938543309,3,Bulgarian,19,всем,incorr,{'ROOT': ['всем']}
40859,938543309,3,Bulgarian,20,господина,corr,"{'ROOT': ['господин'], 'END': ['а']}"
40860,938543309,3,Bulgarian,21,приказанию,corr,"{'ROOT': ['приказ'], 'SUFF': ['а', 'ни'], 'END': ['ю']}"
40861,938543309,3,Bulgarian,22,коней,pcorr,"{'ROOT': ['кон'], 'END': ['ей']}"
40862,938543309,3,Bulgarian,23,скакавших,corr,"{'ROOT': ['скак'], 'SUFF': ['ав', 'ш'], 'END': ['их']}"
40863,938543309,3,Bulgarian,24,области,pcorr,"{'ROOT': ['област'], 'END': ['и']}"
40864,938543309,3,Bulgarian,25,запинаться,pcorr,"{'PREF': ['за'], 'ROOT': ['пин'], 'SUFF': ['а'], 'END': ['ть'], 'POSTFIX': ['ся']}"
40865,938543309,3,Bulgarian,26,,incorr,{'HYPH': ['-']}
40866,938543309,3,Bulgarian,27,господа,corr,"{'ROOT': ['господ'], 'END': ['а']}"
40867,938543309,3,Bulgarian,28,Големьего,incorr,"{'ROOT': ['голем'], 'SUFF': ['ь'], 'END': ['его']}"
40868,938543309,3,Bulgarian,29,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40869,938543309,3,Bulgarian,30,пламя,corr,"{'ROOT': ['плам'], 'END': ['я']}"
40870,938543309,3,Bulgarian,31,новые,corr,"{'ROOT': ['нов'], 'END': ['ые']}"
40871,938543309,3,Bulgarian,32,дыма,corr,"{'ROOT': ['дым'], 'END': ['а']}"
40872,938543309,3,Bulgarian,33,дали,pcorr,"{'ROOT': ['да'], 'SUFF': ['л'], 'END': ['и']}"
40873,938543309,3,Bulgarian,34,вскочил,corr,"{'PREF': ['в'], 'ROOT': ['скоч'], 'SUFF': ['и', 'л']}"
40874,993143309,3,Bulgarian,0,молитва,corr,"{'ROOT': ['молит'], 'SUFF': ['в'], 'END': ['а']}"
40875,993143309,3,Bulgarian,1,божество,corr,"{'ROOT': ['бож'], 'SUFF': ['еств'], 'END': ['о']}"
40876,993143309,3,Bulgarian,2,благосклонности,corr,"{'ROOT': ['благ', 'клон'], 'LINK': ['о'], 'PREF': ['с'], 'SUFF': ['н', 'ост'], 'END': ['и']}"
40877,993143309,3,Bulgarian,3,сомнений,pcorr,"{'ROOT': ['сомн'], 'SUFF': ['ени'], 'END': ['й']}"
40878,993143309,3,Bulgarian,4,виднелись,pcorr,"{'ROOT': ['видн'], 'SUFF': ['е', 'л'], 'END': ['и'], 'POSTFIX': ['сь']}"
40879,993143309,3,Bulgarian,5,время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
40880,993143309,3,Bulgarian,6,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40881,993143309,3,Bulgarian,7,движение,corr,"{'ROOT': ['движ'], 'SUFF': ['ени'], 'END': ['е']}"
40882,993143309,3,Bulgarian,8,стоящей,incorr,"{'ROOT': ['сто'], 'SUFF': ['ящ'], 'END': ['ей']}"
40883,993143309,3,Bulgarian,9,взором,pcorr,"{'ROOT': ['взор'], 'END': ['ом']}"
40884,993143309,3,Bulgarian,10,шли,corr,"{'ROOT': ['шл'], 'END': ['и']}"
40885,993143309,3,Bulgarian,11,шагами,pcorr,"{'ROOT': ['шаг'], 'END': ['ами']}"
40886,993143309,3,Bulgarian,12,люди,corr,"{'ROOT': ['люд'], 'END': ['и']}"
40887,993143309,3,Bulgarian,13,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40888,993143309,3,Bulgarian,14,храм,pcorr,"{'ROOT': ['хр'], 'END': ['ам']}"
40889,993143309,3,Bulgarian,15,громкие,incorr,"{'ROOT': ['громк'], 'END': ['ие']}"
40890,993143309,3,Bulgarian,16,город,corr,{'ROOT': ['город']}
40891,993143309,3,Bulgarian,17,боги,corr,"{'ROOT': ['бог'], 'END': ['и']}"
40892,993143309,3,Bulgarian,18,крепкой,corr,"{'ROOT': ['креп'], 'SUFF': ['к'], 'END': ['ой']}"
40893,993143309,3,Bulgarian,19,странным,incorr,"{'ROOT': ['стран'], 'SUFF': ['н'], 'END': ['ым']}"
40894,993143309,3,Bulgarian,20,господ,corr,{'ROOT': ['господ']}
40895,993143309,3,Bulgarian,21,приказу,corr,"{'ROOT': ['приказ'], 'END': ['у']}"
40896,993143309,3,Bulgarian,22,конниц,pcorr,"{'ROOT': ['кон'], 'SUFF': ['ниц']}"
40897,993143309,3,Bulgarian,23,едущим,corr,"{'ROOT': ['ед'], 'SUFF': ['ущ'], 'END': ['им']}"
40898,993143309,3,Bulgarian,24,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40899,993143309,3,Bulgarian,25,спрашивать,corr,"{'PREF': ['с'], 'ROOT': ['праш'], 'SUFF': ['ива'], 'END': ['ть']}"
40900,993143309,3,Bulgarian,26,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40901,993143309,3,Bulgarian,27,господин,corr,{'ROOT': ['господин']}
40902,993143309,3,Bulgarian,28,здания,incorr,"{'ROOT': ['здани'], 'END': ['я']}"
40903,993143309,3,Bulgarian,29,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40904,993143309,3,Bulgarian,30,пламя,corr,"{'ROOT': ['плам'], 'END': ['я']}"
40905,993143309,3,Bulgarian,31,всё новые и новые,corr,"({'ROOT': ['всё']}, {'ROOT': ['нов'], 'END': ['ые']}, {'ROOT': ['и']}, {'ROOT': ['нов'], 'END': ['ые']})"
40906,993143309,3,Bulgarian,32,дыма,corr,"{'ROOT': ['дым'], 'END': ['а']}"
40907,993143309,3,Bulgarian,33,вывели,corr,"{'PREF': ['вы'], 'ROOT': ['вел'], 'END': ['и']}"
40908,993143309,3,Bulgarian,34,влез,corr,"{'PREF': ['в'], 'ROOT': ['лез']}"
40909,1166636860,3,Bulgarian,0,молитва,corr,"{'ROOT': ['молит'], 'SUFF': ['в'], 'END': ['а']}"
40910,1166636860,3,Bulgarian,1,божество,corr,"{'ROOT': ['бож'], 'SUFF': ['еств'], 'END': ['о']}"
40911,1166636860,3,Bulgarian,2,благосклонности,corr,"{'ROOT': ['благ', 'клон'], 'LINK': ['о'], 'PREF': ['с'], 'SUFF': ['н', 'ост'], 'END': ['и']}"
40912,1166636860,3,Bulgarian,3,угрозы,corr,"{'PREF': ['у'], 'ROOT': ['гроз'], 'END': ['ы']}"
40913,1166636860,3,Bulgarian,4,находившиеся,corr,"{'PREF': ['на'], 'ROOT': ['ход'], 'SUFF': ['и', 'вш'], 'END': ['ие'], 'POSTFIX': ['ся']}"
40914,1166636860,3,Bulgarian,5,время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
40915,1166636860,3,Bulgarian,6,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40916,1166636860,3,Bulgarian,7,движение,corr,"{'ROOT': ['движ'], 'SUFF': ['ени'], 'END': ['е']}"
40917,1166636860,3,Bulgarian,8,колонами,corr,"{'ROOT': ['колон'], 'END': ['ами']}"
40918,1166636860,3,Bulgarian,9, ,incorr,{'HYPH': ['-']}
40919,1166636860,3,Bulgarian,10, ,incorr,{'HYPH': ['-']}
40920,1166636860,3,Bulgarian,11, ,incorr,{'HYPH': ['-']}
40921,1166636860,3,Bulgarian,12,группы,corr,"{'ROOT': ['групп'], 'END': ['ы']}"
40922,1166636860,3,Bulgarian,13,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40923,1166636860,3,Bulgarian,14,храм,pcorr,"{'ROOT': ['хр'], 'END': ['ам']}"
40924,1166636860,3,Bulgarian,15,настигли,pcorr,"{'PREF': ['на'], 'ROOT': ['стиг'], 'SUFF': ['л'], 'END': ['и']}"
40925,1166636860,3,Bulgarian,16,город,corr,{'ROOT': ['город']}
40926,1166636860,3,Bulgarian,17,боги,corr,"{'ROOT': ['бог'], 'END': ['и']}"
40927,1166636860,3,Bulgarian,18,сильной,corr,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ой']}"
40928,1166636860,3,Bulgarian,19, ,incorr,{'HYPH': ['-']}
40929,1166636860,3,Bulgarian,20,господ,corr,{'ROOT': ['господ']}
40930,1166636860,3,Bulgarian,21,указу,pcorr,"{'ROOT': ['указ'], 'END': ['у']}"
40931,1166636860,3,Bulgarian,22,конных,corr,"{'ROOT': ['кон'], 'SUFF': ['н', 'ы'], 'END': ['х']}"
40932,1166636860,3,Bulgarian,23,приехавших,corr,"{'PREF': ['при'], 'ROOT': ['ех'], 'SUFF': ['а', 'вш'], 'END': ['их']}"
40933,1166636860,3,Bulgarian,24, ,incorr,{'HYPH': ['-']}
40934,1166636860,3,Bulgarian,25,говорить,pcorr,"{'ROOT': ['говор'], 'SUFF': ['и'], 'END': ['ть']}"
40935,1166636860,3,Bulgarian,26,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40936,1166636860,3,Bulgarian,27,господин,corr,{'ROOT': ['господин']}
40937,1166636860,3,Bulgarian,28,Големия,incorr,"{'ROOT': ['голем'], 'SUFF': ['и'], 'END': ['я']}"
40938,1166636860,3,Bulgarian,29,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40939,1166636860,3,Bulgarian,30,пламя,corr,"{'ROOT': ['плам'], 'END': ['я']}"
40940,1166636860,3,Bulgarian,31,новые,corr,"{'ROOT': ['нов'], 'END': ['ые']}"
40941,1166636860,3,Bulgarian,32,дыма,corr,"{'ROOT': ['дым'], 'END': ['а']}"
40942,1166636860,3,Bulgarian,33,собирает,incorr,"{'PREF': ['со'], 'ROOT': ['бир'], 'SUFF': ['а'], 'END': ['ет']}"
40943,1166636860,3,Bulgarian,34,вскочил,corr,"{'PREF': ['в'], 'ROOT': ['скоч'], 'SUFF': ['и', 'л']}"
40944,1199565659,3,Bulgarian,0,молитва,corr,"{'ROOT': ['молит'], 'SUFF': ['в'], 'END': ['а']}"
40945,1199565659,3,Bulgarian,1,божество,corr,"{'ROOT': ['бож'], 'SUFF': ['еств'], 'END': ['о']}"
40946,1199565659,3,Bulgarian,2,благосклонности,corr,"{'ROOT': ['благ', 'клон'], 'LINK': ['о'], 'PREF': ['с'], 'SUFF': ['н', 'ост'], 'END': ['и']}"
40947,1199565659,3,Bulgarian,3, ,incorr,{'HYPH': ['-']}
40948,1199565659,3,Bulgarian,4, ,incorr,{'HYPH': ['-']}
40949,1199565659,3,Bulgarian,5,время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
40950,1199565659,3,Bulgarian,6,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40951,1199565659,3,Bulgarian,7,оживление,pcorr,"{'PREF': ['о'], 'ROOT': ['живл'], 'SUFF': ['ени'], 'END': ['е']}"
40952,1199565659,3,Bulgarian,8,колоннами,corr,"{'ROOT': ['колонн'], 'END': ['ами']}"
40953,1199565659,3,Bulgarian,9, ,incorr,{'HYPH': ['-']}
40954,1199565659,3,Bulgarian,10,потекли,corr,"{'PREF': ['по'], 'ROOT': ['тек'], 'SUFF': ['л'], 'END': ['и']}"
40955,1199565659,3,Bulgarian,11, ,incorr,{'HYPH': ['-']}
40956,1199565659,3,Bulgarian,12,группы,corr,"{'ROOT': ['групп'], 'END': ['ы']}"
40957,1199565659,3,Bulgarian,13,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40958,1199565659,3,Bulgarian,14, ,incorr,{'HYPH': ['-']}
40959,1199565659,3,Bulgarian,15, ,incorr,{'HYPH': ['-']}
40960,1199565659,3,Bulgarian,16,Город,corr,{'ROOT': ['город']}
40961,1199565659,3,Bulgarian,17, ,incorr,{'HYPH': ['-']}
40962,1199565659,3,Bulgarian,18,сильной,corr,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ой']}"
40963,1199565659,3,Bulgarian,19, ,incorr,{'HYPH': ['-']}
40964,1199565659,3,Bulgarian,20,своего господина,corr,"({'ROOT': ['своег'], 'END': ['о']}, {'ROOT': ['господин'], 'END': ['а']})"
40965,1199565659,3,Bulgarian,21,приказу,corr,"{'ROOT': ['приказ'], 'END': ['у']}"
40966,1199565659,3,Bulgarian,22, ,incorr,{'HYPH': ['-']}
40967,1199565659,3,Bulgarian,23, ,incorr,{'HYPH': ['-']}
40968,1199565659,3,Bulgarian,24,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40969,1199565659,3,Bulgarian,25,спрашивать,corr,"{'PREF': ['с'], 'ROOT': ['праш'], 'SUFF': ['ива'], 'END': ['ть']}"
40970,1199565659,3,Bulgarian,26,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40971,1199565659,3,Bulgarian,27,господин,corr,{'ROOT': ['господин']}
40972,1199565659,3,Bulgarian,28,Главного,pcorr,"{'ROOT': ['глав'], 'SUFF': ['н'], 'END': ['ого']}"
40973,1199565659,3,Bulgarian,29,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40974,1199565659,3,Bulgarian,30,пламя,corr,"{'ROOT': ['плам'], 'END': ['я']}"
40975,1199565659,3,Bulgarian,31,всё новые и новые,corr,"({'ROOT': ['всё']}, {'ROOT': ['нов'], 'END': ['ые']}, {'ROOT': ['и']}, {'ROOT': ['нов'], 'END': ['ые']})"
40976,1199565659,3,Bulgarian,32,дыма,corr,"{'ROOT': ['дым'], 'END': ['а']}"
40977,1199565659,3,Bulgarian,33, ,incorr,{'HYPH': ['-']}
40978,1199565659,3,Bulgarian,34,вскочил,corr,"{'PREF': ['в'], 'ROOT': ['скоч'], 'SUFF': ['и', 'л']}"
40979,1210752350,3,Bulgarian,0,мольба,corr,"{'ROOT': ['мольб'], 'END': ['а']}"
40980,1210752350,3,Bulgarian,1,божество,corr,"{'ROOT': ['бож'], 'SUFF': ['еств'], 'END': ['о']}"
40981,1210752350,3,Bulgarian,2,поддержке,pcorr,"{'PREF': ['под'], 'ROOT': ['держ'], 'SUFF': ['к'], 'END': ['е']}"
40982,1210752350,3,Bulgarian,3,страха,pcorr,"{'ROOT': ['страх'], 'END': ['а']}"
40983,1210752350,3,Bulgarian,4,стоявшие,corr,"{'ROOT': ['сто'], 'SUFF': ['я', 'вш'], 'END': ['ие']}"
40984,1210752350,3,Bulgarian,5,время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
40985,1210752350,3,Bulgarian,6,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40986,1210752350,3,Bulgarian,7,движение,corr,"{'ROOT': ['движ'], 'SUFF': ['ени'], 'END': ['е']}"
40987,1210752350,3,Bulgarian,8,колоннами,corr,"{'ROOT': ['колонн'], 'END': ['ами']}"
40988,1210752350,3,Bulgarian,9,защиту,corr,"{'ROOT': ['защит'], 'END': ['у']}"
40989,1210752350,3,Bulgarian,10,потекли,corr,"{'PREF': ['по'], 'ROOT': ['тек'], 'SUFF': ['л'], 'END': ['и']}"
40990,1210752350,3,Bulgarian,11,спусками,pcorr,"{'PREF': ['с'], 'ROOT': ['пуск'], 'END': ['ами']}"
40991,1210752350,3,Bulgarian,12,группы,corr,"{'ROOT': ['групп'], 'END': ['ы']}"
40992,1210752350,3,Bulgarian,13,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
40993,1210752350,3,Bulgarian,14,внутрь,incorr,"{'PREF': ['в'], 'ROOT': ['нутрь']}"
40994,1210752350,3,Bulgarian,15,встретили,corr,"{'ROOT': ['встрет'], 'SUFF': ['и', 'л'], 'END': ['и']}"
40995,1210752350,3,Bulgarian,16,Город,corr,{'ROOT': ['город']}
40996,1210752350,3,Bulgarian,17,Боги,corr,"{'ROOT': ['бог'], 'END': ['и']}"
40997,1210752350,3,Bulgarian,18,сильной,corr,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ой']}"
40998,1210752350,3,Bulgarian,19,постоялым,corr,"{'PREF': ['по'], 'ROOT': ['сто'], 'SUFF': ['я', 'л'], 'END': ['ым']}"
40999,1210752350,3,Bulgarian,20,своего господина,corr,"({'ROOT': ['своег'], 'END': ['о']}, {'ROOT': ['господин'], 'END': ['а']})"
41000,1210752350,3,Bulgarian,21,указу,pcorr,"{'ROOT': ['указ'], 'END': ['у']}"
41001,1210752350,3,Bulgarian,22,конных,corr,"{'ROOT': ['кон'], 'SUFF': ['н', 'ы'], 'END': ['х']}"
41002,1210752350,3,Bulgarian,23,прибывших,pcorr,"{'PREF': ['при'], 'ROOT': ['бы'], 'SUFF': ['вш'], 'END': ['их']}"
41003,1210752350,3,Bulgarian,24,деревни,pcorr,"{'ROOT': ['дерев'], 'SUFF': ['н'], 'END': ['и']}"
41004,1210752350,3,Bulgarian,25,спрашивать,corr,"{'PREF': ['с'], 'ROOT': ['праш'], 'SUFF': ['ива'], 'END': ['ть']}"
41005,1210752350,3,Bulgarian,26,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41006,1210752350,3,Bulgarian,27,господин,corr,{'ROOT': ['господин']}
41007,1210752350,3,Bulgarian,28,Большого,corr,"{'ROOT': ['больш'], 'END': ['ого']}"
41008,1210752350,3,Bulgarian,29,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41009,1210752350,3,Bulgarian,30,пламя,corr,"{'ROOT': ['плам'], 'END': ['я']}"
41010,1210752350,3,Bulgarian,31,все новые и новые,corr,"({'ROOT': ['все']}, {'ROOT': ['нов'], 'END': ['ые']}, {'ROOT': ['и']}, {'ROOT': ['нов'], 'END': ['ые']})"
41011,1210752350,3,Bulgarian,32,дыма,corr,"{'ROOT': ['дым'], 'END': ['а']}"
41012,1210752350,3,Bulgarian,33,вывели,corr,"{'PREF': ['вы'], 'ROOT': ['вел'], 'END': ['и']}"
41013,1210752350,3,Bulgarian,34,вскочил,corr,"{'PREF': ['в'], 'ROOT': ['скоч'], 'SUFF': ['и', 'л']}"
41014,1410003305,3,Bulgarian,0,молитва,corr,"{'ROOT': ['молит'], 'SUFF': ['в'], 'END': ['а']}"
41015,1410003305,3,Bulgarian,1,бога,corr,"{'ROOT': ['бог'], 'END': ['а']}"
41016,1410003305,3,Bulgarian,2,благосклонности,corr,"{'ROOT': ['благ', 'клон'], 'LINK': ['о'], 'PREF': ['с'], 'SUFF': ['н', 'ост'], 'END': ['и']}"
41017,1410003305,3,Bulgarian,3,страха,pcorr,"{'ROOT': ['страх'], 'END': ['а']}"
41018,1410003305,3,Bulgarian,4,находившейся,corr,"{'PREF': ['на'], 'ROOT': ['ход'], 'SUFF': ['и', 'вш'], 'END': ['ей'], 'POSTFIX': ['ся']}"
41019,1410003305,3,Bulgarian,5,время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
41020,1410003305,3,Bulgarian,6,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41021,1410003305,3,Bulgarian,7,оживление,pcorr,"{'PREF': ['о'], 'ROOT': ['живл'], 'SUFF': ['ени'], 'END': ['е']}"
41022,1410003305,3,Bulgarian,8,колоннами,corr,"{'ROOT': ['колонн'], 'END': ['ами']}"
41023,1410003305,3,Bulgarian,9,защиту,corr,"{'ROOT': ['защит'], 'END': ['у']}"
41024,1410003305,3,Bulgarian,10,устремилось,corr,"{'PREF': ['у'], 'ROOT': ['стрем'], 'SUFF': ['и', 'л'], 'END': ['о'], 'POSTFIX': ['сь']}"
41025,1410003305,3,Bulgarian,11,тропинками,corr,"{'ROOT': ['троп'], 'SUFF': ['инк'], 'END': ['ами']}"
41026,1410003305,3,Bulgarian,12,группы,corr,"{'ROOT': ['групп'], 'END': ['ы']}"
41027,1410003305,3,Bulgarian,13,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41028,1410003305,3,Bulgarian,14,него,incorr,{'ROOT': ['него']}
41029,1410003305,3,Bulgarian,15,окружили,corr,"{'PREF': ['о'], 'ROOT': ['круж'], 'SUFF': ['и', 'л'], 'END': ['и']}"
41030,1410003305,3,Bulgarian,16,Город,corr,{'ROOT': ['город']}
41031,1410003305,3,Bulgarian,17,Боги,corr,"{'ROOT': ['бог'], 'END': ['и']}"
41032,1410003305,3,Bulgarian,18,сильной,corr,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ой']}"
41033,1410003305,3,Bulgarian,19,постоялым,corr,"{'PREF': ['по'], 'ROOT': ['сто'], 'SUFF': ['я', 'л'], 'END': ['ым']}"
41034,1410003305,3,Bulgarian,20,господина,corr,"{'ROOT': ['господин'], 'END': ['а']}"
41035,1410003305,3,Bulgarian,21,приказу,corr,"{'ROOT': ['приказ'], 'END': ['у']}"
41036,1410003305,3,Bulgarian,22,всадников,pcorr,"{'ROOT': ['всад'], 'SUFF': ['ник'], 'END': ['ов']}"
41037,1410003305,3,Bulgarian,23,отбывавших,pcorr,"{'PREF': ['от'], 'ROOT': ['бы'], 'SUFF': ['ва', 'вш'], 'END': ['их']}"
41038,1410003305,3,Bulgarian,24,столицы,pcorr,"{'ROOT': ['столиц'], 'END': ['ы']}"
41039,1410003305,3,Bulgarian,25,спрашивать,corr,"{'PREF': ['с'], 'ROOT': ['праш'], 'SUFF': ['ива'], 'END': ['ть']}"
41040,1410003305,3,Bulgarian,26,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41041,1410003305,3,Bulgarian,27,господин,corr,{'ROOT': ['господин']}
41042,1410003305,3,Bulgarian,28,большого,corr,"{'ROOT': ['больш'], 'END': ['ого']}"
41043,1410003305,3,Bulgarian,29,города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41044,1410003305,3,Bulgarian,30,пламя,corr,"{'ROOT': ['плам'], 'END': ['я']}"
41045,1410003305,3,Bulgarian,31,все новые и новые,corr,"({'ROOT': ['все']}, {'ROOT': ['нов'], 'END': ['ые']}, {'ROOT': ['и']}, {'ROOT': ['нов'], 'END': ['ые']})"
41046,1410003305,3,Bulgarian,32,дыма,corr,"{'ROOT': ['дым'], 'END': ['а']}"
41047,1410003305,3,Bulgarian,33,подали,corr,"{'PREF': ['по'], 'ROOT': ['да'], 'SUFF': ['л'], 'END': ['и']}"
41048,1410003305,3,Bulgarian,34,вскочил,corr,"{'PREF': ['в'], 'ROOT': ['скоч'], 'SUFF': ['и', 'л']}"
41049,1418107290,3,Bulgarian,0,Молитва,corr,"{'ROOT': ['молит'], 'SUFF': ['в'], 'END': ['а']}"
41050,1418107290,3,Bulgarian,1,Божество,corr,"{'ROOT': ['бож'], 'SUFF': ['еств'], 'END': ['о']}"
41051,1418107290,3,Bulgarian,2,Благосклонности,corr,"{'ROOT': ['благ', 'клон'], 'LINK': ['о'], 'PREF': ['с'], 'SUFF': ['н', 'ост'], 'END': ['и']}"
41052,1418107290,3,Bulgarian,3,Страха,pcorr,"{'ROOT': ['страх'], 'END': ['а']}"
41053,1418107290,3,Bulgarian,4,Которые,incorr,{'ROOT': ['которые']}
41054,1418107290,3,Bulgarian,5,Время,corr,"{'ROOT': ['врем'], 'END': ['я']}"
41055,1418107290,3,Bulgarian,6,Города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41056,1418107290,3,Bulgarian,7,Движение,corr,"{'ROOT': ['движ'], 'SUFF': ['ени'], 'END': ['е']}"
41057,1418107290,3,Bulgarian,8,Колоннами,corr,"{'ROOT': ['колонн'], 'END': ['ами']}"
41058,1418107290,3,Bulgarian,9,Покровительство,corr,"{'ROOT': ['покров'], 'SUFF': ['и', 'тель', 'ств'], 'END': ['о']}"
41059,1418107290,3,Bulgarian,10,Шли,corr,"{'ROOT': ['шл'], 'END': ['и']}"
41060,1418107290,3,Bulgarian,11,Дорожками,corr,"{'ROOT': ['дорож'], 'SUFF': ['к'], 'END': ['ами']}"
41061,1418107290,3,Bulgarian,12,Люди,corr,"{'ROOT': ['люд'], 'END': ['и']}"
41062,1418107290,3,Bulgarian,13,Города,corr,"{'ROOT': ['город'], 'END': ['а']}"
41063,1418107290,3,Bulgarian,14,Толпу,pcorr,"{'ROOT': ['толп'], 'END': ['у']}"
41064,1418107290,3,Bulgarian,15,Громкие,incorr,"{'ROOT': ['громк'], 'END': ['ие']}"
41065,1418107290,3,Bulgarian,16,Город,corr,{'ROOT': ['город']}
41066,1418107290,3,Bulgarian,17,Боги,corr,"{'ROOT': ['бог'], 'END': ['и']}"
41067,1418107290,3,Bulgarian,18,Сильной,corr,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ой']}"
41068,1418107290,3,Bulgarian,19,Парадным,pcorr,"{'ROOT': ['парад'], 'SUFF': ['н'], 'END': ['ым']}"
41069,1418107290,3,Bulgarian,20,Своего господина,corr,"({'ROOT': ['своег'], 'END': ['о']}, {'ROOT': ['господин'], 'END': ['а']})"
41070,1418107290,3,Bulgarian,21,Приказу,corr,"{'ROOT': ['приказ'], 'END': ['у']}"
41071,1418107290,3,Bulgarian,22,Конных,corr,"{'ROOT': ['кон'], 'SUFF': ['н', 'ы'], 'END': ['х']}"
41072,1418107290,3,Bulgarian,23,Прибывших,pcorr,"{'PREF': ['при'], 'ROOT': ['бы'], 'SUFF': ['вш'], 'END': ['их']}"
41073,1418107290,3,Bulgarian,24,Центра,pcorr,"{'ROOT': ['центр'], 'END': ['а']}"
41074,1418107290,3,Bulgarian,25,Спрашивать,corr,"{'PREF': ['с'], 'ROOT': ['праш'], 'SUFF': ['ива'], 'END': ['ть']}"
41075,1418107290,3,Bulgarian,26,Города ,corr,"{'ROOT': ['город'], 'END': ['а']}"
41076,1418107290,3,Bulgarian,27,Господин,corr,{'ROOT': ['господин']}
41077,1418107290,3,Bulgarian,28,Здания,incorr,"{'ROOT': ['здани'], 'END': ['я']}"
